levelname_1,levelname_2,levelname_3,levelname_4,levelname_5,levelcode_1,levelcode_2,levelcode_3,levelcode_4,levelcode_5
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",acetylsalicylic acid,QB,QB01,QB01A,QB01AC,QB01AC06
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",dipyridamole,QB,QB01,QB01A,QB01AC,QB01AC07
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",carbasalate calcium,QB,QB01,QB01A,QB01AC,QB01AC08
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",epoprostenol,QB,QB01,QB01A,QB01AC,QB01AC09
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",indobufen,QB,QB01,QB01A,QB01AC,QB01AC10
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",iloprost,QB,QB01,QB01A,QB01AC,QB01AC11
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",abciximab,QB,QB01,QB01A,QB01AC,QB01AC13
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",aloxiprin,QB,QB01,QB01A,QB01AC,QB01AC15
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",eptifibatide,QB,QB01,QB01A,QB01AC,QB01AC16
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",tirofiban,QB,QB01,QB01A,QB01AC,QB01AC17
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",triflusal,QB,QB01,QB01A,QB01AC,QB01AC18
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",beraprost,QB,QB01,QB01A,QB01AC,QB01AC19
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",treprostinil,QB,QB01,QB01A,QB01AC,QB01AC21
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",prasugrel,QB,QB01,QB01A,QB01AC,QB01AC22
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",cilostazol,QB,QB01,QB01A,QB01AC,QB01AC23
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",ticagrelor,QB,QB01,QB01A,QB01AC,QB01AC24
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",cangrelor,QB,QB01,QB01A,QB01AC,QB01AC25
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",vorapaxar,QB,QB01,QB01A,QB01AC,QB01AC26
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",selexipag,QB,QB01,QB01A,QB01AC,QB01AC27
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin",combinations,QB,QB01,QB01A,QB01AC,QB01AC30
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,"Platelet aggregation inhibitors, excl. heparin","acetylsalicylic acid, combinations with proton pump inhibitors",QB,QB01,QB01A,QB01AC,QB01AC56
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Enzymes,streptokinase,QB,QB01,QB01A,QB01AD,QB01AD01
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Enzymes,alteplase,QB,QB01,QB01A,QB01AD,QB01AD02
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Enzymes,anistreplase,QB,QB01,QB01A,QB01AD,QB01AD03
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Enzymes,urokinase,QB,QB01,QB01A,QB01AD,QB01AD04
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Enzymes,fibrinolysin,QB,QB01,QB01A,QB01AD,QB01AD05
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Enzymes,brinase,QB,QB01,QB01A,QB01AD,QB01AD06
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Enzymes,reteplase,QB,QB01,QB01A,QB01AD,QB01AD07
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Enzymes,saruplase,QB,QB01,QB01A,QB01AD,QB01AD08
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Enzymes,ancrod,QB,QB01,QB01A,QB01AD,QB01AD09
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Enzymes,drotrecogin alfa,QB,QB01,QB01A,QB01AD,QB01AD10
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Enzymes,tenecteplase,QB,QB01,QB01A,QB01AD,QB01AD11
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Enzymes,protein C,QB,QB01,QB01A,QB01AD,QB01AD12
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Direct thrombin inhibitors,desirudin,QB,QB01,QB01A,QB01AE,QB01AE01
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Direct thrombin inhibitors,lepirudin,QB,QB01,QB01A,QB01AE,QB01AE02
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Direct thrombin inhibitors,argatroban,QB,QB01,QB01A,QB01AE,QB01AE03
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Direct thrombin inhibitors,melagatran,QB,QB01,QB01A,QB01AE,QB01AE04
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Direct thrombin inhibitors,ximelagatran,QB,QB01,QB01A,QB01AE,QB01AE05
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Direct thrombin inhibitors,bivalirudin,QB,QB01,QB01A,QB01AE,QB01AE06
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Direct thrombin inhibitors,dabigatran etexilate,QB,QB01,QB01A,QB01AE,QB01AE07
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Direct factor Xa inhibitors,rivaroxaban,QB,QB01,QB01A,QB01AF,QB01AF01
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Direct factor Xa inhibitors,apixaban,QB,QB01,QB01A,QB01AF,QB01AF02
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Direct factor Xa inhibitors,edoxaban,QB,QB01,QB01A,QB01AF,QB01AF03
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Direct factor Xa inhibitors,betrixaban,QB,QB01,QB01A,QB01AF,QB01AF04
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Other antithrombotic agents,defibrotide,QB,QB01,QB01A,QB01AX,QB01AX01
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Other antithrombotic agents,dermatan sulfate,QB,QB01,QB01A,QB01AX,QB01AX04
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Other antithrombotic agents,fondaparinux,QB,QB01,QB01A,QB01AX,QB01AX05
BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Other antithrombotic agents,caplacizumab,QB,QB01,QB01A,QB01AX,QB01AX07
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,ANTIFIBRINOLYTICS,Amino acids,aminocapronic acid,QB,QB02,QB02A,QB02AA,QB02AA01
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,ANTIFIBRINOLYTICS,Amino acids,tranexamic acid,QB,QB02,QB02A,QB02AA,QB02AA02
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,ANTIFIBRINOLYTICS,Amino acids,aminomethylbenzoic acid,QB,QB02,QB02A,QB02AA,QB02AA03
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,ANTIFIBRINOLYTICS,Proteinase inhibitors,aprotinin,QB,QB02,QB02A,QB02AB,QB02AB01
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,ANTIFIBRINOLYTICS,Proteinase inhibitors,alfa1 antitrypsin,QB,QB02,QB02A,QB02AB,QB02AB02
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,ANTIFIBRINOLYTICS,Proteinase inhibitors,camostat,QB,QB02,QB02A,QB02AB,QB02AB04
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,ANTIFIBRINOLYTICS,Proteinase inhibitors,ulinastatin,QB,QB02,QB02A,QB02AB,QB02AB05
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Vitamin K,phytomenadione,QB,QB02,QB02B,QB02BA,QB02BA01
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Vitamin K,menadione,QB,QB02,QB02B,QB02BA,QB02BA02
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Fibrinogen,human fibrinogen,QB,QB02,QB02B,QB02BB,QB02BB01
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Local hemostatics,absorbable gelatin sponge,QB,QB02,QB02B,QB02BC,QB02BC01
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Local hemostatics,oxidized cellulose,QB,QB02,QB02B,QB02BC,QB02BC02
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Local hemostatics,tetragalacturonic acid hydroxymethylester,QB,QB02,QB02B,QB02BC,QB02BC03
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Local hemostatics,adrenalone,QB,QB02,QB02B,QB02BC,QB02BC05
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Local hemostatics,thrombin,QB,QB02,QB02B,QB02BC,QB02BC06
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Local hemostatics,collagen,QB,QB02,QB02B,QB02BC,QB02BC07
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Local hemostatics,calcium alginate,QB,QB02,QB02B,QB02BC,QB02BC08
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Local hemostatics,epinephrine,QB,QB02,QB02B,QB02BC,QB02BC09
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Local hemostatics,combinations,QB,QB02,QB02B,QB02BC,QB02BC30
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Blood coagulation factors,"coagulation factor IX, II, VII and X in combination",QB,QB02,QB02B,QB02BD,QB02BD01
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Blood coagulation factors,coagulation factor VIII,QB,QB02,QB02B,QB02BD,QB02BD02
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Blood coagulation factors,factor VIII inhibitor bypassing activity,QB,QB02,QB02B,QB02BD,QB02BD03
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Blood coagulation factors,coagulation factor IX,QB,QB02,QB02B,QB02BD,QB02BD04
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Blood coagulation factors,coagulation factor VII,QB,QB02,QB02B,QB02BD,QB02BD05
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Blood coagulation factors,von Willebrand factor and coagulation factor VIII in combination,QB,QB02,QB02B,QB02BD,QB02BD06
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Blood coagulation factors,coagulation factor XIII,QB,QB02,QB02B,QB02BD,QB02BD07
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Blood coagulation factors,coagulation factor VIIa,QB,QB02,QB02B,QB02BD,QB02BD08
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Blood coagulation factors,von Willebrand factor,QB,QB02,QB02B,QB02BD,QB02BD10
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Blood coagulation factors,catridecacog,QB,QB02,QB02B,QB02BD,QB02BD11
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Blood coagulation factors,coagulation factor X,QB,QB02,QB02B,QB02BD,QB02BD13
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Blood coagulation factors,susoctocog alfa,QB,QB02,QB02B,QB02BD,QB02BD14
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Blood coagulation factors,thrombin,QB,QB02,QB02B,QB02BD,QB02BD30
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Other systemic hemostatics,etamsylate,QB,QB02,QB02B,QB02BX,QB02BX01
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Other systemic hemostatics,carbazochrome,QB,QB02,QB02B,QB02BX,QB02BX02
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Other systemic hemostatics,batroxobin,QB,QB02,QB02B,QB02BX,QB02BX03
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Other systemic hemostatics,romiplostim,QB,QB02,QB02B,QB02BX,QB02BX04
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Other systemic hemostatics,eltrombopag,QB,QB02,QB02B,QB02BX,QB02BX05
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Other systemic hemostatics,emicizumab,QB,QB02,QB02B,QB02BX,QB02BX06
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Other systemic hemostatics,lusutrombopag,QB,QB02,QB02B,QB02BX,QB02BX07
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Other systemic hemostatics,avatrombopag,QB,QB02,QB02B,QB02BX,QB02BX08
BLOOD AND BLOOD FORMING ORGANS,ANTIHEMORRHAGICS,VITAMIN K AND OTHER HEMOSTATICS,Other systemic hemostatics,fostamatinib,QB,QB02,QB02B,QB02BX,QB02BX09
BLOOD AND BLOOD FORMING ORGANS,ANTIANEMIC PREPARATIONS,IRON PREPARATIONS,"Iron bivalent, oral preparations",ferrous glycine sulfate,QB,QB03,QB03A,QB03AA,QB03AA01
BLOOD AND BLOOD FORMING ORGANS,ANTIANEMIC PREPARATIONS,IRON PREPARATIONS,"Iron bivalent, oral preparations",ferrous fumarate,QB,QB03,QB03A,QB03AA,QB03AA02
BLOOD AND BLOOD FORMING ORGANS,ANTIANEMIC PREPARATIONS,IRON PREPARATIONS,"Iron bivalent, oral preparations",ferrous gluconate,QB,QB03,QB03A,QB03AA,QB03AA03
BLOOD AND BLOOD FORMING ORGANS,ANTIANEMIC PREPARATIONS,IRON PREPARATIONS,"Iron bivalent, oral preparations",ferrous carbonate,QB,QB03,QB03A,QB03AA,QB03AA04
BLOOD AND BLOOD FORMING ORGANS,ANTIANEMIC PREPARATIONS,IRON PREPARATIONS,"Iron bivalent, oral preparations",ferrous chloride,QB,QB03,QB03A,QB03AA,QB03AA05
BLOOD AND BLOOD FORMING ORGANS,ANTIANEMIC PREPARATIONS,IRON PREPARATIONS,"Iron bivalent, oral preparations",ferrous succinate,QB,QB03,QB03A,QB03AA,QB03AA06
BLOOD AND BLOOD FORMING ORGANS,ANTIANEMIC PREPARATIONS,IRON PREPARATIONS,"Iron bivalent, oral preparations",ferrous sulfate,QB,QB03,QB03A,QB03AA,QB03AA07
BLOOD AND BLOOD FORMING ORGANS,ANTIANEMIC PREPARATIONS,IRON PREPARATIONS,"Iron bivalent, oral preparations",ferrous tartrate,QB,QB03,QB03A,QB03AA,QB03AA08
BLOOD AND BLOOD FORMING ORGANS,ANTIANEMIC PREPARATIONS,IRON PREPARATIONS,"Iron bivalent, oral preparations",ferrous aspartate,QB,QB03,QB03A,QB03AA,QB03AA09
BLOOD AND BLOOD FORMING ORGANS,ANTIANEMIC PREPARATIONS,IRON PREPARATIONS,"Iron bivalent, oral preparations",ferrous ascorbate,QB,QB03,QB03A,QB03AA,QB03AA10
BLOOD AND BLOOD FORMING ORGANS,ANTIANEMIC PREPARATIONS,IRON PREPARATIONS,"Iron bivalent, oral preparations",ferrous iodine,QB,QB03,QB03A,QB03AA,QB03AA11
BLOOD AND BLOOD FORMING ORGANS,ANTIANEMIC PREPARATIONS,IRON PREPARATIONS,"Iron bivalent, oral preparations",ferrous sodium citrate,QB,QB03,QB03A,QB03AA,QB03AA12
BLOOD AND BLOOD FORMING ORGANS,ANTIANEMIC PREPARATIONS,IRON PREPARATIONS,"Iron trivalent, oral preparations",ferric sodium citrate,QB,QB03,QB03A,QB03AB,QB03AB01
BLOOD AND BLOOD FORMING ORGANS,ANTIANEMIC PREPARATIONS,IRON PREPARATIONS,"Iron trivalent, oral preparations",saccharated iron oxide,QB,QB03,QB03A,QB03AB,QB03AB02
BLOOD AND BLOOD FORMING ORGANS,ANTIANEMIC PREPARATIONS,IRON PREPARATIONS,"Iron trivalent, oral preparations",sodium feredetate,QB,QB03,QB03A,QB03AB,QB03AB03
BLOOD AND BLOOD FORMING ORGANS,ANTIANEMIC PREPARATIONS,IRON PREPARATIONS,"Iron trivalent, oral preparations",ferric hydroxide,QB,QB03,QB03A,QB03AB,QB03AB04
BLOOD AND BLOOD FORMING ORGANS,ANTIANEMIC PREPARATIONS,IRON PREPARATIONS,"Iron trivalent, oral preparations",ferric oxide polymaltose complexes,QB,QB03,QB03A,QB03AB,QB03AB05
BLOOD AND BLOOD FORMING ORGANS,ANTIANEMIC PREPARATIONS,IRON PREPARATIONS,"Iron trivalent, oral preparations",chondroitin sulfate-iron complex,QB,QB03,QB03A,QB03AB,QB03AB07
BLOOD AND BLOOD FORMING ORGANS,ANTIANEMIC PREPARATIONS,IRON PREPARATIONS,"Iron trivalent, oral preparations",ferric acetyl transferrin,QB,QB03,QB03A,QB03AB,QB03AB08
