levelname_1,levelname_2,levelname_3,levelname_4,levelname_5,levelcode_1,levelcode_2,levelcode_3,levelcode_4,levelcode_5
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Corticosteroids,budesonide,QR,QR01,QR01A,QR01AD,QR01AD05
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Corticosteroids,betamethasone,QR,QR01,QR01A,QR01AD,QR01AD06
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Corticosteroids,tixocortol,QR,QR01,QR01A,QR01AD,QR01AD07
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Corticosteroids,fluticasone,QR,QR01,QR01A,QR01AD,QR01AD08
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Corticosteroids,mometasone,QR,QR01,QR01A,QR01AD,QR01AD09
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Corticosteroids,triamcinolone,QR,QR01,QR01A,QR01AD,QR01AD11
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Corticosteroids,fluticasone furoate,QR,QR01,QR01A,QR01AD,QR01AD12
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Corticosteroids,ciclesonide,QR,QR01,QR01A,QR01AD,QR01AD13
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Corticosteroids,"prednisolone, combinations",QR,QR01,QR01A,QR01AD,QR01AD52
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Corticosteroids,"dexamethasone, combinations",QR,QR01,QR01A,QR01AD,QR01AD53
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Corticosteroids,"tixocortol, combinations",QR,QR01,QR01A,QR01AD,QR01AD57
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Corticosteroids,"fluticasone, combinations",QR,QR01,QR01A,QR01AD,QR01AD58
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Corticosteroids,"hydrocortisone, combinations",QR,QR01,QR01A,QR01AD,QR01AD60
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Other nasal preparations,calcium hexamine thiocyanate,QR,QR01,QR01A,QR01AX,QR01AX01
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Other nasal preparations,retinol,QR,QR01,QR01A,QR01AX,QR01AX02
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Other nasal preparations,ipratropium bromide,QR,QR01,QR01A,QR01AX,QR01AX03
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Other nasal preparations,ritiometan,QR,QR01,QR01A,QR01AX,QR01AX05
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Other nasal preparations,mupirocin,QR,QR01,QR01A,QR01AX,QR01AX06
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Other nasal preparations,hexamidine,QR,QR01,QR01A,QR01AX,QR01AX07
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Other nasal preparations,framycetin,QR,QR01,QR01A,QR01AX,QR01AX08
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Other nasal preparations,hyaluronic acid,QR,QR01,QR01A,QR01AX,QR01AX09
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Other nasal preparations,various,QR,QR01,QR01A,QR01AX,QR01AX10
RESPIRATORY SYSTEM,NASAL PREPARATIONS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,Other nasal preparations,combinations,QR,QR01,QR01A,QR01AX,QR01AX30
RESPIRATORY SYSTEM,NASAL PREPARATIONS,NASAL DECONGESTANTS FOR SYSTEMIC USE,Sympathomimetics,phenylpropanolamine,QR,QR01,QR01B,QR01BA,QR01BA01
RESPIRATORY SYSTEM,NASAL PREPARATIONS,NASAL DECONGESTANTS FOR SYSTEMIC USE,Sympathomimetics,pseudoephedrine,QR,QR01,QR01B,QR01BA,QR01BA02
RESPIRATORY SYSTEM,NASAL PREPARATIONS,NASAL DECONGESTANTS FOR SYSTEMIC USE,Sympathomimetics,phenylephrine,QR,QR01,QR01B,QR01BA,QR01BA03
RESPIRATORY SYSTEM,NASAL PREPARATIONS,NASAL DECONGESTANTS FOR SYSTEMIC USE,Sympathomimetics,"phenylpropanolamine, combinations",QR,QR01,QR01B,QR01BA,QR01BA51
RESPIRATORY SYSTEM,NASAL PREPARATIONS,NASAL DECONGESTANTS FOR SYSTEMIC USE,Sympathomimetics,"pseudoephedrine, combinations",QR,QR01,QR01B,QR01BA,QR01BA52
RESPIRATORY SYSTEM,NASAL PREPARATIONS,NASAL DECONGESTANTS FOR SYSTEMIC USE,Sympathomimetics,"phenylephrine, combinations",QR,QR01,QR01B,QR01BA,QR01BA53
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antiseptics,ambazone,QR,QR02,QR02A,QR02AA,QR02AA01
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antiseptics,dequalinium,QR,QR02,QR02A,QR02AA,QR02AA02
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antiseptics,dichlorobenzyl alcohol,QR,QR02,QR02A,QR02AA,QR02AA03
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antiseptics,chlorhexidine,QR,QR02,QR02A,QR02AA,QR02AA05
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antiseptics,cetylpyridinum,QR,QR02,QR02A,QR02AA,QR02AA06
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antiseptics,benzethonium,QR,QR02,QR02A,QR02AA,QR02AA09
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antiseptics,myristyl-benzalkonium,QR,QR02,QR02A,QR02AA,QR02AA10
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antiseptics,chlorquinaldol,QR,QR02,QR02A,QR02AA,QR02AA11
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antiseptics,hexylresorcinol,QR,QR02,QR02A,QR02AA,QR02AA12
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antiseptics,acriflavinium chloride,QR,QR02,QR02A,QR02AA,QR02AA13
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antiseptics,oxyquinoline,QR,QR02,QR02A,QR02AA,QR02AA14
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antiseptics,povidone-iodine,QR,QR02,QR02A,QR02AA,QR02AA15
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antiseptics,benzalkonium,QR,QR02,QR02A,QR02AA,QR02AA16
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antiseptics,cetrimonium,QR,QR02,QR02A,QR02AA,QR02AA17
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antiseptics,hexamidine,QR,QR02,QR02A,QR02AA,QR02AA18
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antiseptics,phenol,QR,QR02,QR02A,QR02AA,QR02AA19
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antiseptics,various,QR,QR02,QR02A,QR02AA,QR02AA20
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antiseptics,octenidine,QR,QR02,QR02A,QR02AA,QR02AA21
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antibiotics,neomycin,QR,QR02,QR02A,QR02AB,QR02AB01
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antibiotics,tyrothricin,QR,QR02,QR02A,QR02AB,QR02AB02
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antibiotics,fusafungine,QR,QR02,QR02A,QR02AB,QR02AB03
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antibiotics,bacitracin,QR,QR02,QR02A,QR02AB,QR02AB04
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Antibiotics,gramicidin,QR,QR02,QR02A,QR02AB,QR02AB30
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,"Anesthetics, local",benzocaine,QR,QR02,QR02A,QR02AD,QR02AD01
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,"Anesthetics, local",lidocaine,QR,QR02,QR02A,QR02AD,QR02AD02
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,"Anesthetics, local",cocaine,QR,QR02,QR02A,QR02AD,QR02AD03
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,"Anesthetics, local",dyclonine,QR,QR02,QR02A,QR02AD,QR02AD04
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Other throat preparations,flurbiprofen,QR,QR02,QR02A,QR02AX,QR02AX01
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Other throat preparations,ibuprofen,QR,QR02,QR02A,QR02AX,QR02AX02
RESPIRATORY SYSTEM,THROAT PREPARATIONS,THROAT PREPARATIONS,Other throat preparations,benzydamine,QR,QR02,QR02A,QR02AX,QR02AX03
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Alpha- and beta-adrenoreceptor agonists,epinephrine,QR,QR03,QR03A,QR03AA,QR03AA01
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Non-selective beta-adrenoreceptor agonists,isoprenaline,QR,QR03,QR03A,QR03AB,QR03AB02
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Non-selective beta-adrenoreceptor agonists,orciprenaline,QR,QR03,QR03A,QR03AB,QR03AB03
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Selective beta-2-adrenoreceptor agonists,salbutamol,QR,QR03,QR03A,QR03AC,QR03AC02
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Selective beta-2-adrenoreceptor agonists,terbutaline,QR,QR03,QR03A,QR03AC,QR03AC03
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Selective beta-2-adrenoreceptor agonists,fenoterol,QR,QR03,QR03A,QR03AC,QR03AC04
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Selective beta-2-adrenoreceptor agonists,rimiterol,QR,QR03,QR03A,QR03AC,QR03AC05
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Selective beta-2-adrenoreceptor agonists,hexoprenaline,QR,QR03,QR03A,QR03AC,QR03AC06
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Selective beta-2-adrenoreceptor agonists,isoetarine,QR,QR03,QR03A,QR03AC,QR03AC07
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Selective beta-2-adrenoreceptor agonists,pirbuterol,QR,QR03,QR03A,QR03AC,QR03AC08
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Selective beta-2-adrenoreceptor agonists,tretoquinol,QR,QR03,QR03A,QR03AC,QR03AC09
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Selective beta-2-adrenoreceptor agonists,carbuterol,QR,QR03,QR03A,QR03AC,QR03AC10
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Selective beta-2-adrenoreceptor agonists,tulobuterol,QR,QR03,QR03A,QR03AC,QR03AC11
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Selective beta-2-adrenoreceptor agonists,salmeterol,QR,QR03,QR03A,QR03AC,QR03AC12
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Selective beta-2-adrenoreceptor agonists,formoterol,QR,QR03,QR03A,QR03AC,QR03AC13
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Selective beta-2-adrenoreceptor agonists,clenbuterol,QR,QR03,QR03A,QR03AC,QR03AC14
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Selective beta-2-adrenoreceptor agonists,reproterol,QR,QR03,QR03A,QR03AC,QR03AC15
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Selective beta-2-adrenoreceptor agonists,procaterol,QR,QR03,QR03A,QR03AC,QR03AC16
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Selective beta-2-adrenoreceptor agonists,bitolterol,QR,QR03,QR03A,QR03AC,QR03AC17
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Selective beta-2-adrenoreceptor agonists,indacaterol,QR,QR03,QR03A,QR03AC,QR03AC18
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Selective beta-2-adrenoreceptor agonists,olodaterol,QR,QR03,QR03A,QR03AC,QR03AC19
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS","Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",epinephrine and other drugs for obstructive airway diseases,QR,QR03,QR03A,QR03AK,QR03AK01
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS","Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",isoprenaline and other drugs for obstructive airway diseases,QR,QR03,QR03A,QR03AK,QR03AK02
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS","Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",salbutamol and sodium cromoglicate,QR,QR03,QR03A,QR03AK,QR03AK04
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS","Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",reproterol and sodium cromoglicate,QR,QR03,QR03A,QR03AK,QR03AK05
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS","Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",salmeterol and fluticasone,QR,QR03,QR03A,QR03AK,QR03AK06
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS","Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",formoterol and budesonide,QR,QR03,QR03A,QR03AK,QR03AK07
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS","Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",formoterol and beclometasone,QR,QR03,QR03A,QR03AK,QR03AK08
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS","Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",formoterol and mometasone,QR,QR03,QR03A,QR03AK,QR03AK09
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS","Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",vilanterol and fluticasone furoate,QR,QR03,QR03A,QR03AK,QR03AK10
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS","Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",formoterol and fluticasone,QR,QR03,QR03A,QR03AK,QR03AK11
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS","Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",salmeterol and budesonide,QR,QR03,QR03A,QR03AK,QR03AK12
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS","Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",salbutamol and beclometasone,QR,QR03,QR03A,QR03AK,QR03AK13
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS","Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",indacaterol and mometasone,QR,QR03,QR03A,QR03AK,QR03AK14
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Adrenergics in combinations with anticholinergics incl. triple combinations with corticosteroids,fenoterol and ipratropium bromide,QR,QR03,QR03A,QR03AL,QR03AL01
RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS, INHALANTS",Adrenergics in combinations with anticholinergics incl. triple combinations with corticosteroids,salbutamol and ipratropium bromide,QR,QR03,QR03A,QR03AL,QR03AL02
