levelname_1,levelname_2,levelname_3,levelname_4,levelname_5,levelcode_1,levelcode_2,levelcode_3,levelcode_4,levelcode_5
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,TETRACYCLINES,Tetracyclines,combinations of tetracyclines,QJ,QJ01,QJ01A,QJ01AA,QJ01AA20
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,TETRACYCLINES,Tetracyclines,"chlortetracycline, combinations",QJ,QJ01,QJ01A,QJ01AA,QJ01AA53
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,TETRACYCLINES,Tetracyclines,"oxytetracycline, combinations",QJ,QJ01,QJ01A,QJ01AA,QJ01AA56
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,AMPHENICOLS,Amphenicols,chloramphenicol,QJ,QJ01,QJ01B,QJ01BA,QJ01BA01
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,AMPHENICOLS,Amphenicols,thiamphenicol,QJ,QJ01,QJ01B,QJ01BA,QJ01BA02
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,AMPHENICOLS,Amphenicols,"thiamphenicol, combinations",QJ,QJ01,QJ01B,QJ01BA,QJ01BA52
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,AMPHENICOLS,Amphenicols,florfenicol,QJ,QJ01,QJ01B,QJ01BA,QJ01BA90
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,AMPHENICOLS,Amphenicols,"amphenicols, combinations",QJ,QJ01,QJ01B,QJ01BA,QJ01BA99
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,ampicillin,QJ,QJ01,QJ01C,QJ01CA,QJ01CA01
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,pivampicillin,QJ,QJ01,QJ01C,QJ01CA,QJ01CA02
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,carbenicillin,QJ,QJ01,QJ01C,QJ01CA,QJ01CA03
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,amoxicillin,QJ,QJ01,QJ01C,QJ01CA,QJ01CA04
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,carindacillin,QJ,QJ01,QJ01C,QJ01CA,QJ01CA05
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,bacampicillin,QJ,QJ01,QJ01C,QJ01CA,QJ01CA06
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,epicillin,QJ,QJ01,QJ01C,QJ01CA,QJ01CA07
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,pivmecillinam,QJ,QJ01,QJ01C,QJ01CA,QJ01CA08
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,azlocillin,QJ,QJ01,QJ01C,QJ01CA,QJ01CA09
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,mezlocillin,QJ,QJ01,QJ01C,QJ01CA,QJ01CA10
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,mecillinam,QJ,QJ01,QJ01C,QJ01CA,QJ01CA11
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,piperacillin,QJ,QJ01,QJ01C,QJ01CA,QJ01CA12
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,ticarcillin,QJ,QJ01,QJ01C,QJ01CA,QJ01CA13
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,metampicillin,QJ,QJ01,QJ01C,QJ01CA,QJ01CA14
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,talampicillin,QJ,QJ01,QJ01C,QJ01CA,QJ01CA15
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,sulbenicillin,QJ,QJ01,QJ01C,QJ01CA,QJ01CA16
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,temocillin,QJ,QJ01,QJ01C,QJ01CA,QJ01CA17
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,hetacillin,QJ,QJ01,QJ01C,QJ01CA,QJ01CA18
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,aspoxicillin,QJ,QJ01,QJ01C,QJ01CA,QJ01CA19
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,combinations,QJ,QJ01,QJ01C,QJ01CA,QJ01CA20
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Penicillins with extended spectrum,"ampicillin, combinations",QJ,QJ01,QJ01C,QJ01CA,QJ01CA51
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase sensitive penicillins,benzylpenicillin,QJ,QJ01,QJ01C,QJ01CE,QJ01CE01
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase sensitive penicillins,phenoxymethylpenicillin,QJ,QJ01,QJ01C,QJ01CE,QJ01CE02
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase sensitive penicillins,propicillin,QJ,QJ01,QJ01C,QJ01CE,QJ01CE03
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase sensitive penicillins,azidocillin,QJ,QJ01,QJ01C,QJ01CE,QJ01CE04
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase sensitive penicillins,pheneticillin,QJ,QJ01,QJ01C,QJ01CE,QJ01CE05
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase sensitive penicillins,penamecillin,QJ,QJ01,QJ01C,QJ01CE,QJ01CE06
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase sensitive penicillins,clometocillin,QJ,QJ01,QJ01C,QJ01CE,QJ01CE07
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase sensitive penicillins,benzathine benzylpenicillin,QJ,QJ01,QJ01C,QJ01CE,QJ01CE08
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase sensitive penicillins,procaine benzylpenicillin,QJ,QJ01,QJ01C,QJ01CE,QJ01CE09
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase sensitive penicillins,benzathine phenoxymethylpenicillin,QJ,QJ01,QJ01C,QJ01CE,QJ01CE10
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase sensitive penicillins,combinations,QJ,QJ01,QJ01C,QJ01CE,QJ01CE30
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase sensitive penicillins,penethamate hydriodide,QJ,QJ01,QJ01C,QJ01CE,QJ01CE90
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase sensitive penicillins,benethamine penicillin,QJ,QJ01,QJ01C,QJ01CE,QJ01CE91
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase resistant penicillins,dicloxacillin,QJ,QJ01,QJ01C,QJ01CF,QJ01CF01
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase resistant penicillins,cloxacillin,QJ,QJ01,QJ01C,QJ01CF,QJ01CF02
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase resistant penicillins,meticillin,QJ,QJ01,QJ01C,QJ01CF,QJ01CF03
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase resistant penicillins,oxacillin,QJ,QJ01,QJ01C,QJ01CF,QJ01CF04
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase resistant penicillins,flucloxacillin,QJ,QJ01,QJ01C,QJ01CF,QJ01CF05
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase resistant penicillins,nafcillin,QJ,QJ01,QJ01C,QJ01CF,QJ01CF06
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase inhibitors,sulbactam,QJ,QJ01,QJ01C,QJ01CG,QJ01CG01
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",Beta-lactamase inhibitors,tazobactam,QJ,QJ01,QJ01C,QJ01CG,QJ01CG02
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS","Combinations of penicillins, incl. beta-lactamase inhibitors",ampicillin and beta-lactamase inhibitor,QJ,QJ01,QJ01C,QJ01CR,QJ01CR01
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS","Combinations of penicillins, incl. beta-lactamase inhibitors",amoxicillin and beta-lactamase inhibitor,QJ,QJ01,QJ01C,QJ01CR,QJ01CR02
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS","Combinations of penicillins, incl. beta-lactamase inhibitors",ticarcillin and beta-lactamase inhibitor,QJ,QJ01,QJ01C,QJ01CR,QJ01CR03
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS","Combinations of penicillins, incl. beta-lactamase inhibitors",sultamicillin,QJ,QJ01,QJ01C,QJ01CR,QJ01CR04
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS","Combinations of penicillins, incl. beta-lactamase inhibitors",piperacillin and beta-lactamase inhibitor,QJ,QJ01,QJ01C,QJ01CR,QJ01CR05
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS","Combinations of penicillins, incl. beta-lactamase inhibitors",combinations of penicillins,QJ,QJ01,QJ01C,QJ01CR,QJ01CR50
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,First-generation cephalosporins,cefalexin,QJ,QJ01,QJ01D,QJ01DB,QJ01DB01
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,First-generation cephalosporins,cefaloridine,QJ,QJ01,QJ01D,QJ01DB,QJ01DB02
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,First-generation cephalosporins,cefalotin,QJ,QJ01,QJ01D,QJ01DB,QJ01DB03
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,First-generation cephalosporins,cefazolin,QJ,QJ01,QJ01D,QJ01DB,QJ01DB04
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,First-generation cephalosporins,cefadroxil,QJ,QJ01,QJ01D,QJ01DB,QJ01DB05
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,First-generation cephalosporins,cefazedone,QJ,QJ01,QJ01D,QJ01DB,QJ01DB06
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,First-generation cephalosporins,cefatrizine,QJ,QJ01,QJ01D,QJ01DB,QJ01DB07
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,First-generation cephalosporins,cefapirin,QJ,QJ01,QJ01D,QJ01DB,QJ01DB08
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,First-generation cephalosporins,cefradine,QJ,QJ01,QJ01D,QJ01DB,QJ01DB09
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,First-generation cephalosporins,cefacetrile,QJ,QJ01,QJ01D,QJ01DB,QJ01DB10
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,First-generation cephalosporins,cefroxadine,QJ,QJ01,QJ01D,QJ01DB,QJ01DB11
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,First-generation cephalosporins,ceftezole,QJ,QJ01,QJ01D,QJ01DB,QJ01DB12
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Second-generation cephalosporins,cefoxitin,QJ,QJ01,QJ01D,QJ01DC,QJ01DC01
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Second-generation cephalosporins,cefuroxime,QJ,QJ01,QJ01D,QJ01DC,QJ01DC02
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Second-generation cephalosporins,cefamandole,QJ,QJ01,QJ01D,QJ01DC,QJ01DC03
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Second-generation cephalosporins,cefaclor,QJ,QJ01,QJ01D,QJ01DC,QJ01DC04
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Second-generation cephalosporins,cefotetan,QJ,QJ01,QJ01D,QJ01DC,QJ01DC05
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Second-generation cephalosporins,cefonicid,QJ,QJ01,QJ01D,QJ01DC,QJ01DC06
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Second-generation cephalosporins,cefotiam,QJ,QJ01,QJ01D,QJ01DC,QJ01DC07
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Second-generation cephalosporins,loracarbef,QJ,QJ01,QJ01D,QJ01DC,QJ01DC08
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Second-generation cephalosporins,cefmetazole,QJ,QJ01,QJ01D,QJ01DC,QJ01DC09
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Second-generation cephalosporins,cefprozil,QJ,QJ01,QJ01D,QJ01DC,QJ01DC10
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Second-generation cephalosporins,ceforanide,QJ,QJ01,QJ01D,QJ01DC,QJ01DC11
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Second-generation cephalosporins,cefminox,QJ,QJ01,QJ01D,QJ01DC,QJ01DC12
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Second-generation cephalosporins,cefbuperazone,QJ,QJ01,QJ01D,QJ01DC,QJ01DC13
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Second-generation cephalosporins,flomoxef,QJ,QJ01,QJ01D,QJ01DC,QJ01DC14
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Third-generation cephalosporins,cefotaxime,QJ,QJ01,QJ01D,QJ01DD,QJ01DD01
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Third-generation cephalosporins,ceftazidime,QJ,QJ01,QJ01D,QJ01DD,QJ01DD02
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Third-generation cephalosporins,cefsulodin,QJ,QJ01,QJ01D,QJ01DD,QJ01DD03
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Third-generation cephalosporins,ceftriaxone,QJ,QJ01,QJ01D,QJ01DD,QJ01DD04
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Third-generation cephalosporins,cefmenoxime,QJ,QJ01,QJ01D,QJ01DD,QJ01DD05
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Third-generation cephalosporins,latamoxef,QJ,QJ01,QJ01D,QJ01DD,QJ01DD06
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Third-generation cephalosporins,ceftizoxime,QJ,QJ01,QJ01D,QJ01DD,QJ01DD07
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Third-generation cephalosporins,cefixime,QJ,QJ01,QJ01D,QJ01DD,QJ01DD08
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Third-generation cephalosporins,cefodizime,QJ,QJ01,QJ01D,QJ01DD,QJ01DD09
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Third-generation cephalosporins,cefetamet,QJ,QJ01,QJ01D,QJ01DD,QJ01DD10
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Third-generation cephalosporins,cefpiramide,QJ,QJ01,QJ01D,QJ01DD,QJ01DD11
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Third-generation cephalosporins,cefoperazone,QJ,QJ01,QJ01D,QJ01DD,QJ01DD12
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Third-generation cephalosporins,cefpodoxime,QJ,QJ01,QJ01D,QJ01DD,QJ01DD13
ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Third-generation cephalosporins,ceftibuten,QJ,QJ01,QJ01D,QJ01DD,QJ01DD14
