levelname_1,levelname_2,levelname_3,levelname_4,levelname_5,levelcode_1,levelcode_2,levelcode_3,levelcode_4,levelcode_5
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ALKYLATING AGENTS,Alkyl sulfonates,mannosulfan,QL,QL01,QL01A,QL01AB,QL01AB03
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ALKYLATING AGENTS,Ethylene imines,thiotepa,QL,QL01,QL01A,QL01AC,QL01AC01
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ALKYLATING AGENTS,Ethylene imines,triaziquone,QL,QL01,QL01A,QL01AC,QL01AC02
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ALKYLATING AGENTS,Ethylene imines,carboquone,QL,QL01,QL01A,QL01AC,QL01AC03
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ALKYLATING AGENTS,Nitrosoureas,carmustine,QL,QL01,QL01A,QL01AD,QL01AD01
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ALKYLATING AGENTS,Nitrosoureas,lomustine,QL,QL01,QL01A,QL01AD,QL01AD02
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ALKYLATING AGENTS,Nitrosoureas,semustine,QL,QL01,QL01A,QL01AD,QL01AD03
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ALKYLATING AGENTS,Nitrosoureas,streptozocin,QL,QL01,QL01A,QL01AD,QL01AD04
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ALKYLATING AGENTS,Nitrosoureas,fotemustine,QL,QL01,QL01A,QL01AD,QL01AD05
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ALKYLATING AGENTS,Nitrosoureas,nimustine,QL,QL01,QL01A,QL01AD,QL01AD06
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ALKYLATING AGENTS,Nitrosoureas,ranimustine,QL,QL01,QL01A,QL01AD,QL01AD07
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ALKYLATING AGENTS,Nitrosoureas,uramustine,QL,QL01,QL01A,QL01AD,QL01AD08
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ALKYLATING AGENTS,Epoxides,etoglucid,QL,QL01,QL01A,QL01AG,QL01AG01
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ALKYLATING AGENTS,Other alkylating agents,mitobronitol,QL,QL01,QL01A,QL01AX,QL01AX01
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ALKYLATING AGENTS,Other alkylating agents,pipobroman,QL,QL01,QL01A,QL01AX,QL01AX02
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ALKYLATING AGENTS,Other alkylating agents,temozolomide,QL,QL01,QL01A,QL01AX,QL01AX03
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ALKYLATING AGENTS,Other alkylating agents,dacarbazine,QL,QL01,QL01A,QL01AX,QL01AX04
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Folic acid analogues,methotrexate,QL,QL01,QL01B,QL01BA,QL01BA01
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Folic acid analogues,raltitrexed,QL,QL01,QL01B,QL01BA,QL01BA03
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Folic acid analogues,pemetrexed,QL,QL01,QL01B,QL01BA,QL01BA04
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Folic acid analogues,pralatrexate,QL,QL01,QL01B,QL01BA,QL01BA05
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Purine analogues,mercaptopurine,QL,QL01,QL01B,QL01BB,QL01BB02
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Purine analogues,tioguanine,QL,QL01,QL01B,QL01BB,QL01BB03
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Purine analogues,cladribine,QL,QL01,QL01B,QL01BB,QL01BB04
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Purine analogues,fudarabine,QL,QL01,QL01B,QL01BB,QL01BB05
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Purine analogues,clofarabine,QL,QL01,QL01B,QL01BB,QL01BB06
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Purine analogues,nelarabine,QL,QL01,QL01B,QL01BB,QL01BB07
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Purine analogues,rabacfosadine,QL,QL01,QL01B,QL01BB,QL01BB90
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Pyrimidine analogues,cytarabine,QL,QL01,QL01B,QL01BC,QL01BC01
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Pyrimidine analogues,fluorouracil,QL,QL01,QL01B,QL01BC,QL01BC02
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Pyrimidine analogues,tegafur,QL,QL01,QL01B,QL01BC,QL01BC03
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Pyrimidine analogues,carmofur,QL,QL01,QL01B,QL01BC,QL01BC04
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Pyrimidine analogues,gemcitabine,QL,QL01,QL01B,QL01BC,QL01BC05
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Pyrimidine analogues,capecitabine,QL,QL01,QL01B,QL01BC,QL01BC06
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Pyrimidine analogues,azacitidine,QL,QL01,QL01B,QL01BC,QL01BC07
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Pyrimidine analogues,decitabine,QL,QL01,QL01B,QL01BC,QL01BC08
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Pyrimidine analogues,floxuridine,QL,QL01,QL01B,QL01BC,QL01BC09
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Pyrimidine analogues,"fluorouracil, combinations",QL,QL01,QL01B,QL01BC,QL01BC52
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Pyrimidine analogues,"tegafur, combinations",QL,QL01,QL01B,QL01BC,QL01BC53
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ANTIMETABOLITES,Pyrimidine analogues,"trifluridine, combinations",QL,QL01,QL01B,QL01BC,QL01BC59
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,Vinca alkaloids and analogues,vinblastine,QL,QL01,QL01C,QL01CA,QL01CA01
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,Vinca alkaloids and analogues,vincristine,QL,QL01,QL01C,QL01CA,QL01CA02
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,Vinca alkaloids and analogues,vindesine,QL,QL01,QL01C,QL01CA,QL01CA03
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,Vinca alkaloids and analogues,vinorelbine,QL,QL01,QL01C,QL01CA,QL01CA04
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,Vinca alkaloids and analogues,vinflunine,QL,QL01,QL01C,QL01CA,QL01CA05
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,Vinca alkaloids and analogues,vintafolide,QL,QL01,QL01C,QL01CA,QL01CA06
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,Podophyllotoxin derivatives,etoposide,QL,QL01,QL01C,QL01CB,QL01CB01
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,Podophyllotoxin derivatives,teniposide,QL,QL01,QL01C,QL01CB,QL01CB02
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,Colchicine derivatives,demecolcine,QL,QL01,QL01C,QL01CC,QL01CC01
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,Taxanes,paclitaxel,QL,QL01,QL01C,QL01CD,QL01CD01
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,Taxanes,docetaxel,QL,QL01,QL01C,QL01CD,QL01CD02
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,Taxanes,paclitaxel poliglumex,QL,QL01,QL01C,QL01CD,QL01CD03
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,Taxanes,cabazitaxel,QL,QL01,QL01C,QL01CD,QL01CD04
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,Other plant alkaloids and natural products,trabectedin,QL,QL01,QL01C,QL01CX,QL01CX01
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,Actinomycines,dactinomycin,QL,QL01,QL01D,QL01DA,QL01DA01
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,Anthracyclines and related substances,doxorubicin,QL,QL01,QL01D,QL01DB,QL01DB01
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,Anthracyclines and related substances,daunorubicin,QL,QL01,QL01D,QL01DB,QL01DB02
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,Anthracyclines and related substances,epirubicin,QL,QL01,QL01D,QL01DB,QL01DB03
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,Anthracyclines and related substances,aclarubicin,QL,QL01,QL01D,QL01DB,QL01DB04
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,Anthracyclines and related substances,zorubicin,QL,QL01,QL01D,QL01DB,QL01DB05
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,Anthracyclines and related substances,idarubicin,QL,QL01,QL01D,QL01DB,QL01DB06
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,Anthracyclines and related substances,mitoxantrone,QL,QL01,QL01D,QL01DB,QL01DB07
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,Anthracyclines and related substances,pirarubicin,QL,QL01,QL01D,QL01DB,QL01DB08
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,Anthracyclines and related substances,valrubicin,QL,QL01,QL01D,QL01DB,QL01DB09
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,Anthracyclines and related substances,amrubicin,QL,QL01,QL01D,QL01DB,QL01DB10
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,Anthracyclines and related substances,pixantrone,QL,QL01,QL01D,QL01DB,QL01DB11
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,Other cytotoxic antibiotics,bleomycin,QL,QL01,QL01D,QL01DC,QL01DC01
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,Other cytotoxic antibiotics,plicamycin,QL,QL01,QL01D,QL01DC,QL01DC02
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,Other cytotoxic antibiotics,mitomycin,QL,QL01,QL01D,QL01DC,QL01DC03
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,Other cytotoxic antibiotics,ixabepilone,QL,QL01,QL01D,QL01DC,QL01DC04
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Platinum compounds,cisplatin,QL,QL01,QL01X,QL01XA,QL01XA01
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Platinum compounds,carboplatin,QL,QL01,QL01X,QL01XA,QL01XA02
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Platinum compounds,oxaliplatin,QL,QL01,QL01X,QL01XA,QL01XA03
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Platinum compounds,satraplatin,QL,QL01,QL01X,QL01XA,QL01XA04
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Platinum compounds,polyplatillen,QL,QL01,QL01X,QL01XA,QL01XA05
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Methylhydrazines,procarbazine,QL,QL01,QL01X,QL01XB,QL01XB01
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,edrecolomab,QL,QL01,QL01X,QL01XC,QL01XC01
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,rituximab,QL,QL01,QL01X,QL01XC,QL01XC02
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,trastuzumab,QL,QL01,QL01X,QL01XC,QL01XC03
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,gemtuzumab ozogamicin,QL,QL01,QL01X,QL01XC,QL01XC05
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,cetuximab,QL,QL01,QL01X,QL01XC,QL01XC06
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,bevacizumab,QL,QL01,QL01X,QL01XC,QL01XC07
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,panitumumab,QL,QL01,QL01X,QL01XC,QL01XC08
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,catumaxomab,QL,QL01,QL01X,QL01XC,QL01XC09
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,ofatumumab,QL,QL01,QL01X,QL01XC,QL01XC10
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,ipilimumab,QL,QL01,QL01X,QL01XC,QL01XC11
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,brentuximab vedotin,QL,QL01,QL01X,QL01XC,QL01XC12
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,pertuzumab,QL,QL01,QL01X,QL01XC,QL01XC13
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,trastuzumab emtansine,QL,QL01,QL01X,QL01XC,QL01XC14
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,obinutuzumab,QL,QL01,QL01X,QL01XC,QL01XC15
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,dinutuximab beta,QL,QL01,QL01X,QL01XC,QL01XC16
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,nivolumab,QL,QL01,QL01X,QL01XC,QL01XC17
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,pembrolizumab,QL,QL01,QL01X,QL01XC,QL01XC18
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,blinatumomab,QL,QL01,QL01X,QL01XC,QL01XC19
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,ramucirumab,QL,QL01,QL01X,QL01XC,QL01XC21
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,necitumumab,QL,QL01,QL01X,QL01XC,QL01XC22
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,elotuzumab,QL,QL01,QL01X,QL01XC,QL01XC23
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,daratumumab,QL,QL01,QL01X,QL01XC,QL01XC24
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,mogamulizumab,QL,QL01,QL01X,QL01XC,QL01XC25
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,inotuzumab ozogamicin,QL,QL01,QL01X,QL01XC,QL01XC26
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,olaratumab,QL,QL01,QL01X,QL01XC,QL01XC27
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,durvalumab,QL,QL01,QL01X,QL01XC,QL01XC28
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,bermekimab,QL,QL01,QL01X,QL01XC,QL01XC29
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,avelumab,QL,QL01,QL01X,QL01XC,QL01XC31
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,atezolizumab,QL,QL01,QL01X,QL01XC,QL01XC32
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Monoclonal antibodies,cemiplimab,QL,QL01,QL01X,QL01XC,QL01XC33
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Sensitizers used in photodynamic/radiation therapy,porfimer sodium,QL,QL01,QL01X,QL01XD,QL01XD01
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Sensitizers used in photodynamic/radiation therapy,methyl aminolevulinate,QL,QL01,QL01X,QL01XD,QL01XD03
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Sensitizers used in photodynamic/radiation therapy,aminolevulinic acid,QL,QL01,QL01X,QL01XD,QL01XD04
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Sensitizers used in photodynamic/radiation therapy,temoporfin,QL,QL01,QL01X,QL01XD,QL01XD05
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Sensitizers used in photodynamic/radiation therapy,efaproxiral,QL,QL01,QL01X,QL01XD,QL01XD06
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Sensitizers used in photodynamic/radiation therapy,padeliporfin,QL,QL01,QL01X,QL01XD,QL01XD07
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Protein kinase inhibitors,imatinib,QL,QL01,QL01X,QL01XE,QL01XE01
