levelname_1,levelname_2,levelname_3,levelname_4,levelname_5,levelcode_1,levelcode_2,levelcode_3,levelcode_4,levelcode_5
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Inactivated viral vaccines,avian infectious bronchitis virus + newcastle disease virus / paramyxovirus + avian adenovirus + avian rhinotracheitis virus,QI,QI01,QI01A,QI01AA,QI01AA18
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Inactivated viral vaccines,avian infectious bronchitis virus + avian infectious bursal (gumboro) disease virus + newcastle disease virus / paramyxovirus + avian adenovirus,QI,QI01,QI01A,QI01AA,QI01AA19
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Inactivated viral vaccines,newcastle disease virus / paramyxovirus + avian rhinotracheitis virus,QI,QI01,QI01A,QI01AA,QI01AA20
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Inactivated viral vaccines,avian infectious bronchitis virus + newcastle disease virus / paramyxovirus + avian rhinotracheitis virus,QI,QI01,QI01A,QI01AA,QI01AA21
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Inactivated viral vaccines,avian infectious bursal (gumboro) disease virus + avian reovirus,QI,QI01,QI01A,QI01AA,QI01AA22
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Inactivated viral vaccines,avian influenza virus,QI,QI01,QI01A,QI01AA,QI01AA23
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",salmonella,QI,QI01,QI01A,QI01AB,QI01AB01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",pasteurella,QI,QI01,QI01A,QI01AB,QI01AB02
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",mycoplasma,QI,QI01,QI01A,QI01AB,QI01AB03
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",haemophilus,QI,QI01,QI01A,QI01AB,QI01AB04
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",escherichia,QI,QI01,QI01A,QI01AB,QI01AB05
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",erysipelothrix,QI,QI01,QI01A,QI01AB,QI01AB06
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",ornithobacterium,QI,QI01,QI01A,QI01AB,QI01AB07
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",clostridium,QI,QI01,QI01A,QI01AB,QI01AB08
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live viral vaccines,avian rhinotracheitis virus,QI,QI01,QI01A,QI01AD,QI01AD01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live viral vaccines,avian encephalomyelitis virus,QI,QI01,QI01A,QI01AD,QI01AD02
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live viral vaccines,avian herpes virus (marek's disease),QI,QI01,QI01A,QI01AD,QI01AD03
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live viral vaccines,chicken anaemia virus,QI,QI01,QI01A,QI01AD,QI01AD04
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live viral vaccines,avian adenovirus,QI,QI01,QI01A,QI01AD,QI01AD05
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live viral vaccines,newcastle disease virus / paramyxovirus,QI,QI01,QI01A,QI01AD,QI01AD06
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live viral vaccines,avian infectious bronchitis virus,QI,QI01,QI01A,QI01AD,QI01AD07
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live viral vaccines,avian infectious laryngotracheitis virus,QI,QI01,QI01A,QI01AD,QI01AD08
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live viral vaccines,avian infectious bursal disease virus (gumboro disease),QI,QI01,QI01A,QI01AD,QI01AD09
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live viral vaccines,avian reovirus,QI,QI01,QI01A,QI01AD,QI01AD10
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live viral vaccines,newcastle disease virus /paramyxovirus + avian infectious bronchitis virus,QI,QI01,QI01A,QI01AD,QI01AD11
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live viral vaccines,avian pox virus,QI,QI01,QI01A,QI01AD,QI01AD12
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live viral vaccines,avian leucosis virus,QI,QI01,QI01A,QI01AD,QI01AD13
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live viral vaccines,avian reticuloendotheliosis,QI,QI01,QI01A,QI01AD,QI01AD14
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live viral vaccines,avian infectious bursal disease virus (gumboro disease) + avian herpes virus (marek's disease),QI,QI01,QI01A,QI01AD,QI01AD15
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live viral vaccines,avian herpes virus (marek's disease) + avian infectious bursal disease virus (gumboro disease) + newcastle disease virus/paramyxovirus,QI,QI01,QI01A,QI01AD,QI01AD16
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live viral vaccines,avian herpes virus (marek's disease) + avian infectious laryngotracheitis virus + newcastle disease virus/paramyxovirus,QI,QI01,QI01A,QI01AD,QI01AD17
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live bacterial vaccines,salmonella,QI,QI01,QI01A,QI01AE,QI01AE01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live bacterial vaccines,pasteurella,QI,QI01,QI01A,QI01AE,QI01AE02
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live bacterial vaccines,mycoplasma,QI,QI01,QI01A,QI01AE,QI01AE03
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live bacterial vaccines,escherichia,QI,QI01,QI01A,QI01AE,QI01AE04
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live bacterial vaccines,erysipelothrix,QI,QI01,QI01A,QI01AE,QI01AE05
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Inactivated viral and inactivated bacterial vaccines,newcastle disease virus / paramyxovirus + escherichia + pasteurella,QI,QI01,QI01A,QI01AL,QI01AL01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Inactivated viral and inactivated bacterial vaccines,newcastle disease virus / paramyxovirus + avian infectious bronchitis virus + haemophilus,QI,QI01,QI01A,QI01AL,QI01AL02
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Inactivated viral and inactivated bacterial vaccines,newcastle disease virus / paramyxovirus + haemophilus,QI,QI01,QI01A,QI01AL,QI01AL03
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Inactivated viral and inactivated bacterial vaccines,newcastle disease virus / paramyxovirus + pasteurella,QI,QI01,QI01A,QI01AL,QI01AL04
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Inactivated viral and inactivated bacterial vaccines,newcastle disease virus / paramyxovirus + avian infectious bronchitis virus + avian adenovirus + haemophilus,QI,QI01,QI01A,QI01AL,QI01AL05
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Inactivated viral and inactivated bacterial vaccines,newcastle disease virus / paramyxovirus + avian infectious bronchitis virus + escherichia + pasteurella,QI,QI01,QI01A,QI01AL,QI01AL06
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Inactivated viral and inactivated bacterial vaccines,newcastle disease virus/paramyxovirus + salmonella + pasteurella,QI,QI01,QI01A,QI01AL,QI01AL07
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Live parasitic vaccines,coccidia,QI,QI01,QI01A,QI01AN,QI01AN01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DOMESTIC FOWL,Inactivated parasitic vaccines,coccidia,QI,QI01,QI01A,QI01AO,QI01AO01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DUCK,Inactivated viral vaccines,duck parvovirus + goose parvovirus,QI,QI01,QI01B,QI01BA,QI01BA01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DUCK,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",clostridium,QI,QI01,QI01B,QI01BB,QI01BB01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DUCK,Live viral vaccines,duck enteritis virus,QI,QI01,QI01B,QI01BD,QI01BD01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DUCK,Live viral vaccines,duck hepatitis virus,QI,QI01,QI01B,QI01BD,QI01BD02
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DUCK,Live viral vaccines,duck parvovirus,QI,QI01,QI01B,QI01BD,QI01BD03
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,DUCK,Live and inactivated viral vaccines,live goose parvovirus + inactivated duck parvovirus,QI,QI01,QI01B,QI01BH,QI01BH01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,TURKEY,Inactivated viral vaccines,turkey paramyxovirus,QI,QI01,QI01C,QI01CA,QI01CA01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,TURKEY,Inactivated viral vaccines,turkey paramyxovirus + turkey rhinotracheitis virus,QI,QI01,QI01C,QI01CA,QI01CA02
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,TURKEY,Inactivated viral vaccines,newcastle disease virus / paramyxovirus + avian adenovirus,QI,QI01,QI01C,QI01CA,QI01CA03
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,TURKEY,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",pasteurella + erysipelothrix,QI,QI01,QI01C,QI01CB,QI01CB01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,TURKEY,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",erysipelothrix,QI,QI01,QI01C,QI01CB,QI01CB02
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,TURKEY,Live viral vaccines,turkey rhinotracheitis virus,QI,QI01,QI01C,QI01CD,QI01CD01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,TURKEY,Live viral vaccines,turkey herpes virus,QI,QI01,QI01C,QI01CD,QI01CD02
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,TURKEY,Inactivated viral and inactivated bacterial vaccines,newcastle disease virus / paramyxovirus + avian adenovirus + avian influenza virus + pasteurella,QI,QI01,QI01C,QI01CL,QI01CL01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,GOOSE,Live viral vaccines,goose parvovirus,QI,QI01,QI01D,QI01DD,QI01DD01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,GOOSE,"Antisera, immunoglobulin preparations, and antitoxins",goose parvovirus antiserum,QI,QI01,QI01D,QI01DM,QI01DM01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Inactivated viral vaccines,pigeon paramyxovirus,QI,QI01,QI01E,QI01EA,QI01EA01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Live viral vaccines,pigeon pox virus,QI,QI01,QI01E,QI01ED,QI01ED01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Live bacterial vaccines,salmonella,QI,QI01,QI01E,QI01EE,QI01EE01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Live and inactivated viral vaccines,live pigeon pox virus + inactivated pigeon paramyxovirus,QI,QI01,QI01E,QI01EH,QI01EH01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Inactivated viral vaccines,pachecos virus / herpesvirus,QI,QI01,QI01K,QI01KA,QI01KA01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Live viral vaccines,canary pox virus,QI,QI01,QI01K,QI01KD,QI01KD01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Live viral vaccines,pachecos virus / herpesvirus,QI,QI01,QI01K,QI01KD,QI01KD02
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral vaccines,bovine viral diarrhea (BVD),QI,QI02,QI02A,QI02AA,QI02AA01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral vaccines,bovine respiratory syncytial virus (BRSV),QI,QI02,QI02A,QI02AA,QI02AA02
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral vaccines,bovine rhinotracheitis virus (IBR),QI,QI02,QI02A,QI02AA,QI02AA03
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral vaccines,foot and mouth disease virus,QI,QI02,QI02A,QI02AA,QI02AA04
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral vaccines,bovine parainfluenza virus + bovine adenovirus + bovine reovirus,QI,QI02,QI02A,QI02AA,QI02AA05
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral vaccines,bovine parainfluenza virus + bovine adenovirus + bovine reovirus + bovine rhinotracheitis virus,QI,QI02,QI02A,QI02AA,QI02AA06
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral vaccines,bovine parainfluenza virus + bovine adenovirus + bovine reovirus + bovine respiratory syncytial virus,QI,QI02,QI02A,QI02AA,QI02AA07
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral vaccines,bluetongue virus,QI,QI02,QI02A,QI02AA,QI02AA08
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",clostridium,QI,QI02,QI02A,QI02AB,QI02AB01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",mycobacterium,QI,QI02,QI02A,QI02AB,QI02AB02
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",leptospira,QI,QI02,QI02A,QI02AB,QI02AB03
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",pasteurella,QI,QI02,QI02A,QI02AB,QI02AB04
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",salmonella,QI,QI02,QI02A,QI02AB,QI02AB05
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",escherichia,QI,QI02,QI02A,QI02AB,QI02AB06
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",coxiella + chlamydia,QI,QI02,QI02A,QI02AB,QI02AB07
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",escherichia + salmonella + pasteurella + streptococcus,QI,QI02,QI02A,QI02AB,QI02AB08
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",escherichia + salmonella,QI,QI02,QI02A,QI02AB,QI02AB09
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",escherichia + salmonella + pasteurella,QI,QI02,QI02A,QI02AB,QI02AB10
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",clostridium + pasteurella,QI,QI02,QI02A,QI02AB,QI02AB11
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",clostridium + salmonella,QI,QI02,QI02A,QI02AB,QI02AB12
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",escherichia + streptococcus,QI,QI02,QI02A,QI02AB,QI02AB13
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",pasteurella + streptococcus + corynebacterium,QI,QI02,QI02A,QI02AB,QI02AB14
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",chlamydia,QI,QI02,QI02A,QI02AB,QI02AB15
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",streptococcus + staphylococcus + pseudomona + corynebacterium,QI,QI02,QI02A,QI02AB,QI02AB16
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",escherichia + staphylococcus,QI,QI02,QI02A,QI02AB,QI02AB17
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",streptococcus,QI,QI02,QI02A,QI02AB,QI02AB18
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine rhinotracheitis virus (IBR),QI,QI02,QI02A,QI02AD,QI02AD01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine viral diarrhea (BVD),QI,QI02,QI02A,QI02AD,QI02AD02
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine viral diarrhea + bovine respiratory syncytial virus,QI,QI02,QI02A,QI02AD,QI02AD03
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine respiratory syncytial virus (BRSV),QI,QI02,QI02A,QI02AD,QI02AD04
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine parainfluenza virus,QI,QI02,QI02A,QI02AD,QI02AD05
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine rhinotracheitis virus + bovine parainfluenza virus,QI,QI02,QI02A,QI02AD,QI02AD06
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine respiratory syncytial virus + bovine parainfluenza virus,QI,QI02,QI02A,QI02AD,QI02AD07
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine rotavirus + bovine coronavirus,QI,QI02,QI02A,QI02AD,QI02AD08
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine rotavirus,QI,QI02,QI02A,QI02AD,QI02AD09
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine coronavirus,QI,QI02,QI02A,QI02AD,QI02AD10
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live bacterial vaccines,mycobacterium,QI,QI02,QI02A,QI02AE,QI02AE01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live bacterial vaccines,salmonella,QI,QI02,QI02A,QI02AE,QI02AE02
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live bacterial vaccines,escherichia,QI,QI02,QI02A,QI02AE,QI02AE03
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live bacterial vaccines,bacillus anthracis,QI,QI02,QI02A,QI02AE,QI02AE04
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live bacterial vaccines,mycoplasma,QI,QI02,QI02A,QI02AE,QI02AE05
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral and inactivated bacterial vaccines,live bovine rotavirus + live bovine coronavirus + inactivated escherichia,QI,QI02,QI02A,QI02AI,QI02AI01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral and inactivated bacterial vaccines,bovine rotavirus + bovine coronavirus + escherichia,QI,QI02,QI02A,QI02AL,QI02AL01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral and inactivated bacterial vaccines,bovine rotavirus + bovine coronavirus + parvovirus + escherichia,QI,QI02,QI02A,QI02AL,QI02AL02
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral and inactivated bacterial vaccines,bovine rotavirus + escherichia,QI,QI02,QI02A,QI02AL,QI02AL03
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral and inactivated bacterial vaccines,bovine parainfluenza virus + bovine  respiratory syncytial virus + pasteurella,QI,QI02,QI02A,QI02AL,QI02AL04
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral and inactivated bacterial vaccines,bovine rotavirus + bovine coronavirus + clostridium + escherichia,QI,QI02,QI02A,QI02AL,QI02AL05
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Antisera, immunoglobulin preparations, and antitoxins",escherichia antiserum,QI,QI02,QI02A,QI02AM,QI02AM01
IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Antisera, immunoglobulin preparations, and antitoxins",salmonella antiserum,QI,QI02,QI02A,QI02AM,QI02AM02
