levelname_1,levelname_2,levelname_3,levelname_4,levelname_5,levelcode_1,levelcode_2,levelcode_3,levelcode_4,levelcode_5
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,"Sulfonamides, plain and in combinations",sulfadimidine,QP,QP51,QP51A,QP51AG,QP51AG01
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,"Sulfonamides, plain and in combinations",sulfadimethoxine,QP,QP51,QP51A,QP51AG,QP51AG02
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,"Sulfonamides, plain and in combinations",sulfaquinoxaline,QP,QP51,QP51A,QP51AG,QP51AG03
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,"Sulfonamides, plain and in combinations",sulfaclozine,QP,QP51,QP51A,QP51AG,QP51AG04
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,"Sulfonamides, plain and in combinations",combinations of sulfonamides,QP,QP51,QP51A,QP51AG,QP51AG30
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,"Sulfonamides, plain and in combinations","sulfadimidine, combinations",QP,QP51,QP51A,QP51AG,QP51AG51
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,"Sulfonamides, plain and in combinations","sulfaquinoxaline, combinations",QP,QP51,QP51A,QP51AG,QP51AG53
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Pyranes and hydropyranes,salinomycin,QP,QP51,QP51A,QP51AH,QP51AH01
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Pyranes and hydropyranes,lasalocid,QP,QP51,QP51A,QP51AH,QP51AH02
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Pyranes and hydropyranes,monensin,QP,QP51,QP51A,QP51AH,QP51AH03
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Pyranes and hydropyranes,narasin,QP,QP51,QP51A,QP51AH,QP51AH04
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Pyranes and hydropyranes,"narasin, combinations",QP,QP51,QP51A,QP51AH,QP51AH54
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Triazines,toltrazuril,QP,QP51,QP51A,QP51AJ,QP51AJ01
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Triazines,clazuril,QP,QP51,QP51A,QP51AJ,QP51AJ02
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Triazines,diclazuril,QP,QP51,QP51A,QP51AJ,QP51AJ03
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Triazines,ponazuril,QP,QP51,QP51A,QP51AJ,QP51AJ04
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Triazines,"toltrazuril, combinations",QP,QP51,QP51A,QP51AJ,QP51AJ51
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,chiniofon,QP,QP51,QP51A,QP51AX,QP51AX01
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,emetine,QP,QP51,QP51A,QP51AX,QP51AX02
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,phanquinone,QP,QP51,QP51A,QP51AX,QP51AX03
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,mepacrine,QP,QP51,QP51A,QP51AX,QP51AX04
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,nifursol,QP,QP51,QP51A,QP51AX,QP51AX05
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,homidium,QP,QP51,QP51A,QP51AX,QP51AX06
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,diminazen,QP,QP51,QP51A,QP51AX,QP51AX07
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,halofuginone,QP,QP51,QP51A,QP51AX,QP51AX08
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,amprolium,QP,QP51,QP51A,QP51AX,QP51AX09
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,maduramicin,QP,QP51,QP51A,QP51AX,QP51AX10
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,arprinocid,QP,QP51,QP51A,QP51AX,QP51AX11
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,dinitolmide,QP,QP51,QP51A,QP51AX,QP51AX12
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,robenidine,QP,QP51,QP51A,QP51AX,QP51AX13
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,decoquinate,QP,QP51,QP51A,QP51AX,QP51AX14
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,aminonitrothiazol,QP,QP51,QP51A,QP51AX,QP51AX16
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,ethopabate,QP,QP51,QP51A,QP51AX,QP51AX17
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,diaveridine,QP,QP51,QP51A,QP51AX,QP51AX18
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,isometamidium,QP,QP51,QP51A,QP51AX,QP51AX19
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,quinapyramine,QP,QP51,QP51A,QP51AX,QP51AX20
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,parvaquone,QP,QP51,QP51A,QP51AX,QP51AX21
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,buparvaquone,QP,QP51,QP51A,QP51AX,QP51AX22
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,fumagillin,QP,QP51,QP51A,QP51AX,QP51AX23
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,domperidone,QP,QP51,QP51A,QP51AX,QP51AX24
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,combinations of other protozoal agents,QP,QP51,QP51A,QP51AX,QP51AX30
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,"pyrimethamine, combinations",QP,QP51,QP51A,QP51AX,QP51AX51
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTIPROTOZOALS,AGENTS AGAINST PROTOZOAL DISEASES,Other antiprotozoal agents,"amprolium, combinations",QP,QP51,QP51A,QP51AX,QP51AX59
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Quinoline derivatives and related substances,praziquantel,QP,QP52,QP52A,QP52AA,QP52AA01
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Quinoline derivatives and related substances,oxamniquine,QP,QP52,QP52A,QP52AA,QP52AA02
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Quinoline derivatives and related substances,epsiprantel,QP,QP52,QP52A,QP52AA,QP52AA04
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Quinoline derivatives and related substances,combinations of quinoline derivatives and related substances,QP,QP52,QP52A,QP52AA,QP52AA30
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Quinoline derivatives and related substances,"praziquantel, combinations",QP,QP52,QP52A,QP52AA,QP52AA51
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Quinoline derivatives and related substances,"epsiprantel, combinations",QP,QP52,QP52A,QP52AA,QP52AA54
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Organophosphorous compounds,metrifonate,QP,QP52,QP52A,QP52AB,QP52AB01
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Organophosphorous compounds,bromfenofos,QP,QP52,QP52A,QP52AB,QP52AB02
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Organophosphorous compounds,dichlorvos,QP,QP52,QP52A,QP52AB,QP52AB03
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Organophosphorous compounds,haloxon,QP,QP52,QP52A,QP52AB,QP52AB04
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Organophosphorous compounds,naftalofos,QP,QP52,QP52A,QP52AB,QP52AB06
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Organophosphorous compounds,"metrifonate, combinations",QP,QP52,QP52A,QP52AB,QP52AB51
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,triclabendazole,QP,QP52,QP52A,QP52AC,QP52AC01
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,oxfendazole,QP,QP52,QP52A,QP52AC,QP52AC02
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,parbendazole,QP,QP52,QP52A,QP52AC,QP52AC03
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,thiophanate,QP,QP52,QP52A,QP52AC,QP52AC04
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,febantel,QP,QP52,QP52A,QP52AC,QP52AC05
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,netobimine,QP,QP52,QP52A,QP52AC,QP52AC06
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,oxibendazole,QP,QP52,QP52A,QP52AC,QP52AC07
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,cambendazole,QP,QP52,QP52A,QP52AC,QP52AC08
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,mebendazole,QP,QP52,QP52A,QP52AC,QP52AC09
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,tiabendazole,QP,QP52,QP52A,QP52AC,QP52AC10
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,albendazole,QP,QP52,QP52A,QP52AC,QP52AC11
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,flubendazole,QP,QP52,QP52A,QP52AC,QP52AC12
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,fenbendazole,QP,QP52,QP52A,QP52AC,QP52AC13
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,combinations of benzimidazoles and related substances,QP,QP52,QP52A,QP52AC,QP52AC30
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,"oxfendazole, combinations",QP,QP52,QP52A,QP52AC,QP52AC52
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,"febantel, combinations",QP,QP52,QP52A,QP52AC,QP52AC55
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,"oxibendazole, combinations",QP,QP52,QP52A,QP52AC,QP52AC57
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Benzimidazoles and related substances,"mebendazole, combinations",QP,QP52,QP52A,QP52AC,QP52AC59
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Imidazothiazoles,levamisole,QP,QP52,QP52A,QP52AE,QP52AE01
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Imidazothiazoles,tetramisole,QP,QP52,QP52A,QP52AE,QP52AE02
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Imidazothiazoles,combinations of imidazothiazoles,QP,QP52,QP52A,QP52AE,QP52AE30
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Imidazothiazoles,"levamisole, combinations",QP,QP52,QP52A,QP52AE,QP52AE51
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Imidazothiazoles,"tetramisole, combinations",QP,QP52,QP52A,QP52AE,QP52AE52
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Tetrahydropyrimidines,morantel,QP,QP52,QP52A,QP52AF,QP52AF01
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Tetrahydropyrimidines,pyrantel,QP,QP52,QP52A,QP52AF,QP52AF02
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Tetrahydropyrimidines,oxantel,QP,QP52,QP52A,QP52AF,QP52AF03
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Tetrahydropyrimidines,combinations of tetrahydropyrimidines,QP,QP52,QP52A,QP52AF,QP52AF30
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,"Phenol derivatives, incl. salicylanilides",dichlorophene,QP,QP52,QP52A,QP52AG,QP52AG01
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,"Phenol derivatives, incl. salicylanilides",hexachlorophene,QP,QP52,QP52A,QP52AG,QP52AG02
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,"Phenol derivatives, incl. salicylanilides",niclosamide,QP,QP52,QP52A,QP52AG,QP52AG03
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,"Phenol derivatives, incl. salicylanilides",resorantel,QP,QP52,QP52A,QP52AG,QP52AG04
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,"Phenol derivatives, incl. salicylanilides",rafoxanide,QP,QP52,QP52A,QP52AG,QP52AG05
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,"Phenol derivatives, incl. salicylanilides",oxyclozanide,QP,QP52,QP52A,QP52AG,QP52AG06
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,"Phenol derivatives, incl. salicylanilides",bithionol,QP,QP52,QP52A,QP52AG,QP52AG07
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,"Phenol derivatives, incl. salicylanilides",nitroxinil,QP,QP52,QP52A,QP52AG,QP52AG08
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,"Phenol derivatives, incl. salicylanilides",closantel,QP,QP52,QP52A,QP52AG,QP52AG09
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Piperazine and derivatives,piperazine,QP,QP52,QP52A,QP52AH,QP52AH01
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Piperazine and derivatives,diethylcarbamazine,QP,QP52,QP52A,QP52AH,QP52AH02
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Other anthelmintic agents,nitroscanate,QP,QP52,QP52A,QP52AX,QP52AX01
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Other anthelmintic agents,bunamidine hydrochloride,QP,QP52,QP52A,QP52AX,QP52AX02
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Other anthelmintic agents,phenotiazine,QP,QP52,QP52A,QP52AX,QP52AX03
