levelname_1,levelname_2,levelname_3,levelname_4,levelname_5,levelcode_1,levelcode_2,levelcode_3,levelcode_4,levelcode_5
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Opioid anesthetics,sufentanil,QN,QN01,QN01A,QN01AH,QN01AH03
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Opioid anesthetics,phenoperidine,QN,QN01,QN01A,QN01AH,QN01AH04
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Opioid anesthetics,anileridine,QN,QN01,QN01A,QN01AH,QN01AH05
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Opioid anesthetics,remifentanil,QN,QN01,QN01A,QN01AH,QN01AH06
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Opioid anesthetics,"fentanyl, combinations",QN,QN01,QN01A,QN01AH,QN01AH51
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Other general anesthetics,ketamine,QN,QN01,QN01A,QN01AX,QN01AX03
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Other general anesthetics,propanidid,QN,QN01,QN01A,QN01AX,QN01AX04
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Other general anesthetics,alfaxalone,QN,QN01,QN01A,QN01AX,QN01AX05
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Other general anesthetics,etomidate,QN,QN01,QN01A,QN01AX,QN01AX07
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Other general anesthetics,propofol,QN,QN01,QN01A,QN01AX,QN01AX10
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Other general anesthetics,sodium oxybate,QN,QN01,QN01A,QN01AX,QN01AX11
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Other general anesthetics,nitrous oxide,QN,QN01,QN01A,QN01AX,QN01AX13
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Other general anesthetics,esketamine,QN,QN01,QN01A,QN01AX,QN01AX14
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Other general anesthetics,xenon,QN,QN01,QN01A,QN01AX,QN01AX15
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Other general anesthetics,"nitrous oxide, combinations",QN,QN01,QN01A,QN01AX,QN01AX63
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Other general anesthetics,azaperone,QN,QN01,QN01A,QN01AX,QN01AX91
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Other general anesthetics,benzocaine,QN,QN01,QN01A,QN01AX,QN01AX92
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Other general anesthetics,tricaine mesilate,QN,QN01,QN01A,QN01AX,QN01AX93
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Other general anesthetics,isoeugenol,QN,QN01,QN01A,QN01AX,QN01AX94
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, GENERAL",Other general anesthetics,"other general anesthetics, combinations",QN,QN01,QN01A,QN01AX,QN01AX99
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Esters of aminobenzoic acid,metabutethamine,QN,QN01,QN01B,QN01BA,QN01BA01
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Esters of aminobenzoic acid,procaine,QN,QN01,QN01B,QN01BA,QN01BA02
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Esters of aminobenzoic acid,tetracaine,QN,QN01,QN01B,QN01BA,QN01BA03
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Esters of aminobenzoic acid,chloroprocaine,QN,QN01,QN01B,QN01BA,QN01BA04
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Esters of aminobenzoic acid,benzocaine,QN,QN01,QN01B,QN01BA,QN01BA05
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Esters of aminobenzoic acid,"procaine, combinations",QN,QN01,QN01B,QN01BA,QN01BA52
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Esters of aminobenzoic acid,"tetracaine, combinations",QN,QN01,QN01B,QN01BA,QN01BA53
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Amides,bupivacaine,QN,QN01,QN01B,QN01BB,QN01BB01
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Amides,lidocaine,QN,QN01,QN01B,QN01BB,QN01BB02
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Amides,mepivacaine,QN,QN01,QN01B,QN01BB,QN01BB03
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Amides,prilocaine,QN,QN01,QN01B,QN01BB,QN01BB04
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Amides,butanilicaine,QN,QN01,QN01B,QN01BB,QN01BB05
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Amides,cinchocaine,QN,QN01,QN01B,QN01BB,QN01BB06
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Amides,etidocaine,QN,QN01,QN01B,QN01BB,QN01BB07
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Amides,articaine,QN,QN01,QN01B,QN01BB,QN01BB08
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Amides,ropivacaine,QN,QN01,QN01B,QN01BB,QN01BB09
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Amides,levobupivacaine,QN,QN01,QN01B,QN01BB,QN01BB10
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Amides,combinations,QN,QN01,QN01B,QN01BB,QN01BB20
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Amides,"bupivacaine, combinations",QN,QN01,QN01B,QN01BB,QN01BB51
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Amides,"lidocaine, combinations",QN,QN01,QN01B,QN01BB,QN01BB52
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Amides,"mepivacaine, combinations",QN,QN01,QN01B,QN01BB,QN01BB53
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Amides,"prilocaine, combinations",QN,QN01,QN01B,QN01BB,QN01BB54
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Amides,"etidocaine, combinations",QN,QN01,QN01B,QN01BB,QN01BB57
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Amides,"articaine, combinations",QN,QN01,QN01B,QN01BB,QN01BB58
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Esters of benzoic acid,cocaine,QN,QN01,QN01B,QN01BC,QN01BC01
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Other local anesthetics,ethyl chloride,QN,QN01,QN01B,QN01BX,QN01BX01
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Other local anesthetics,dyclonine,QN,QN01,QN01B,QN01BX,QN01BX02
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Other local anesthetics,phenol,QN,QN01,QN01B,QN01BX,QN01BX03
NERVOUS SYSTEM,ANESTHETICS,"ANESTHETICS, LOCAL",Other local anesthetics,capsaicin,QN,QN01,QN01B,QN01BX,QN01BX04
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Natural opium alkaloids,morphine,QN,QN02,QN02A,QN02AA,QN02AA01
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Natural opium alkaloids,opium,QN,QN02,QN02A,QN02AA,QN02AA02
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Natural opium alkaloids,hydromorphone,QN,QN02,QN02A,QN02AA,QN02AA03
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Natural opium alkaloids,nicomorphine,QN,QN02,QN02A,QN02AA,QN02AA04
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Natural opium alkaloids,oxycodone,QN,QN02,QN02A,QN02AA,QN02AA05
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Natural opium alkaloids,dihydrocodeine,QN,QN02,QN02A,QN02AA,QN02AA08
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Natural opium alkaloids,papaveretum,QN,QN02,QN02A,QN02AA,QN02AA10
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Natural opium alkaloids,"morphine, combinations",QN,QN02,QN02A,QN02AA,QN02AA51
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Natural opium alkaloids,hydromorphone and naloxone,QN,QN02,QN02A,QN02AA,QN02AA53
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Natural opium alkaloids,oxycodone and naloxone,QN,QN02,QN02A,QN02AA,QN02AA55
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Natural opium alkaloids,oxycodone and naltrexone,QN,QN02,QN02A,QN02AA,QN02AA56
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Natural opium alkaloids,"dihydrocodeine, combinations",QN,QN02,QN02A,QN02AA,QN02AA58
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Natural opium alkaloids,"codeine, combinations",QN,QN02,QN02A,QN02AA,QN02AA59
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Natural opium alkaloids,"codeine, combinations with psycholeptics",QN,QN02,QN02A,QN02AA,QN02AA79
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Phenylpiperidine derivatives,ketobemidone,QN,QN02,QN02A,QN02AB,QN02AB01
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Phenylpiperidine derivatives,pethidine,QN,QN02,QN02A,QN02AB,QN02AB02
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Phenylpiperidine derivatives,fentanyl,QN,QN02,QN02A,QN02AB,QN02AB03
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Phenylpiperidine derivatives,"pethidine, combinations excl. psycholeptics",QN,QN02,QN02A,QN02AB,QN02AB52
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Phenylpiperidine derivatives,"fentanyl, combinations excl. psycholeptics",QN,QN02,QN02A,QN02AB,QN02AB53
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Phenylpiperidine derivatives,"pethidine, combinations with psycholeptics",QN,QN02,QN02A,QN02AB,QN02AB72
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Phenylpiperidine derivatives,"fentanyl, combinations with psycholeptics",QN,QN02,QN02A,QN02AB,QN02AB73
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Diphenylpropylamine derivatives,dextromoramide,QN,QN02,QN02A,QN02AC,QN02AC01
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Diphenylpropylamine derivatives,piritramide,QN,QN02,QN02A,QN02AC,QN02AC03
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Diphenylpropylamine derivatives,dextropropoxyphene,QN,QN02,QN02A,QN02AC,QN02AC04
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Diphenylpropylamine derivatives,bezitramide,QN,QN02,QN02A,QN02AC,QN02AC05
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Diphenylpropylamine derivatives,"methadone, combinations excl. psycholeptics",QN,QN02,QN02A,QN02AC,QN02AC52
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Diphenylpropylamine derivatives,"dextropropoxyphene, combinations excl. psycholeptics",QN,QN02,QN02A,QN02AC,QN02AC54
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Diphenylpropylamine derivatives,"dextropropoxyphene, combinations with psycholeptics",QN,QN02,QN02A,QN02AC,QN02AC74
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Diphenylpropylamine derivatives,methadone,QN,QN02,QN02A,QN02AC,QN02AC90
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Benzomorphan derivatives,pentazocine,QN,QN02,QN02A,QN02AD,QN02AD01
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Benzomorphan derivatives,phenazocine,QN,QN02,QN02A,QN02AD,QN02AD02
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Oripavine derivatives,buprenorphine,QN,QN02,QN02A,QN02AE,QN02AE01
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Oripavine derivatives,etorphine,QN,QN02,QN02A,QN02AE,QN02AE90
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Oripavine derivatives,"oripavine derivatives, combinations",QN,QN02,QN02A,QN02AE,QN02AE99
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Morphinan derivatives,butorphanol,QN,QN02,QN02A,QN02AF,QN02AF01
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Morphinan derivatives,nalbuphine,QN,QN02,QN02A,QN02AF,QN02AF02
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Opioids in combination with antispasmodics,morphine and antispasmodics,QN,QN02,QN02A,QN02AG,QN02AG01
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Opioids in combination with antispasmodics,ketobemidone and antispasmodics,QN,QN02,QN02A,QN02AG,QN02AG02
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Opioids in combination with antispasmodics,pethidine and antispasmodics,QN,QN02,QN02A,QN02AG,QN02AG03
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Opioids in combination with antispasmodics,hydromorphone and antispasmodics,QN,QN02,QN02A,QN02AG,QN02AG04
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Opioids in combination with non-opioid analgesics,dihydrocodeine and paracetamol,QN,QN02,QN02A,QN02AJ,QN02AJ01
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Opioids in combination with non-opioid analgesics,dihydrocodeine and acetylsalicylic acid,QN,QN02,QN02A,QN02AJ,QN02AJ02
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Opioids in combination with non-opioid analgesics,dihydrocodeine and other non-opioid analgesics,QN,QN02,QN02A,QN02AJ,QN02AJ03
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Opioids in combination with non-opioid analgesics,codeine and paracetamol,QN,QN02,QN02A,QN02AJ,QN02AJ06
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Opioids in combination with non-opioid analgesics,codeine and acetylsalicylic acid,QN,QN02,QN02A,QN02AJ,QN02AJ07
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Opioids in combination with non-opioid analgesics,codeine and ibuprofen,QN,QN02,QN02A,QN02AJ,QN02AJ08
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Opioids in combination with non-opioid analgesics,codeine and other non-opioid analgesics,QN,QN02,QN02A,QN02AJ,QN02AJ09
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Opioids in combination with non-opioid analgesics,tramadol and paracetamol,QN,QN02,QN02A,QN02AJ,QN02AJ13
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Opioids in combination with non-opioid analgesics,tramadol and dexketoprofen,QN,QN02,QN02A,QN02AJ,QN02AJ14
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Opioids in combination with non-opioid analgesics,tramadol and other non-opioid analgesics,QN,QN02,QN02A,QN02AJ,QN02AJ15
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Opioids in combination with non-opioid analgesics,oxycodone and paracetamol,QN,QN02,QN02A,QN02AJ,QN02AJ17
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Opioids in combination with non-opioid analgesics,oxycodone and acetylsalicylic acid,QN,QN02,QN02A,QN02AJ,QN02AJ18
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Opioids in combination with non-opioid analgesics,oxycodone and ibuprofen,QN,QN02,QN02A,QN02AJ,QN02AJ19
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Other opioids,tilidine,QN,QN02,QN02A,QN02AX,QN02AX01
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Other opioids,tramadol,QN,QN02,QN02A,QN02AX,QN02AX02
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Other opioids,dezocine,QN,QN02,QN02A,QN02AX,QN02AX03
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Other opioids,meptazinol,QN,QN02,QN02A,QN02AX,QN02AX05
NERVOUS SYSTEM,ANALGESICS,OPIOIDS,Other opioids,tapentadol,QN,QN02,QN02A,QN02AX,QN02AX06
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,acetylsalicylic acid,QN,QN02,QN02B,QN02BA,QN02BA01
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,aloxiprin,QN,QN02,QN02B,QN02BA,QN02BA02
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,choline salicylate,QN,QN02,QN02B,QN02BA,QN02BA03
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,sodium salicylate,QN,QN02,QN02B,QN02BA,QN02BA04
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,salicylamide,QN,QN02,QN02B,QN02BA,QN02BA05
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,salsalate,QN,QN02,QN02B,QN02BA,QN02BA06
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,ethenzamide,QN,QN02,QN02B,QN02BA,QN02BA07
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,morpholine salicylate,QN,QN02,QN02B,QN02BA,QN02BA08
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,dipyrocetyl,QN,QN02,QN02B,QN02BA,QN02BA09
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,benorilate,QN,QN02,QN02B,QN02BA,QN02BA10
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,diflunisal,QN,QN02,QN02B,QN02BA,QN02BA11
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,potassium salicylate,QN,QN02,QN02B,QN02BA,QN02BA12
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,guacetisal,QN,QN02,QN02B,QN02BA,QN02BA14
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,carbasalate calcium,QN,QN02,QN02B,QN02BA,QN02BA15
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,imidazole salicylate,QN,QN02,QN02B,QN02BA,QN02BA16
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,"acetylsalicylic acid, combinations excl. psycholeptics",QN,QN02,QN02B,QN02BA,QN02BA51
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,"salicylamide, combinations excl. psycholeptics",QN,QN02,QN02B,QN02BA,QN02BA55
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,"ethenzamide, combinations excl. psycholeptics",QN,QN02,QN02B,QN02BA,QN02BA57
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,"dipyrocetyl, combinations excl. psycholeptics",QN,QN02,QN02B,QN02BA,QN02BA59
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,"carbasalate calcium, combinations excl. psycholeptics",QN,QN02,QN02B,QN02BA,QN02BA65
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,"acetylsalicylic acid, combinations with psycholeptics",QN,QN02,QN02B,QN02BA,QN02BA71
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,"salicylamide, combinations with psycholeptics",QN,QN02,QN02B,QN02BA,QN02BA75
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,"ethenzamide, combinations with psycholeptics",QN,QN02,QN02B,QN02BA,QN02BA77
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Salicylic acid and derivatives,"dipyrocetyl, combinations with psycholeptics",QN,QN02,QN02B,QN02BA,QN02BA79
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Pyrazolones,phenazone,QN,QN02,QN02B,QN02BB,QN02BB01
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Pyrazolones,metamizole sodium,QN,QN02,QN02B,QN02BB,QN02BB02
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Pyrazolones,aminophenazone,QN,QN02,QN02B,QN02BB,QN02BB03
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Pyrazolones,propyphenazone,QN,QN02,QN02B,QN02BB,QN02BB04
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Pyrazolones,nifenazone,QN,QN02,QN02B,QN02BB,QN02BB05
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Pyrazolones,"phenazone, combinations excl. psycholeptics",QN,QN02,QN02B,QN02BB,QN02BB51
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Pyrazolones,"metamizole sodium, combinations excl. psycholeptics",QN,QN02,QN02B,QN02BB,QN02BB52
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Pyrazolones,"aminophenazone, combinations excl. psycholeptics",QN,QN02,QN02B,QN02BB,QN02BB53
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Pyrazolones,"propyphenazone, combinations excl. psycholeptics",QN,QN02,QN02B,QN02BB,QN02BB54
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Pyrazolones,"phenazone, combinations with psycholeptics",QN,QN02,QN02B,QN02BB,QN02BB71
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Pyrazolones,"metamizole sodium, combinations with psycholeptics",QN,QN02,QN02B,QN02BB,QN02BB72
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Pyrazolones,"aminophenazone, combinations with psycholeptics",QN,QN02,QN02B,QN02BB,QN02BB73
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Pyrazolones,"propyphenazone, combinations with psycholeptics",QN,QN02,QN02B,QN02BB,QN02BB74
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Anilides,paracetamol,QN,QN02,QN02B,QN02BE,QN02BE01
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Anilides,phenacetin,QN,QN02,QN02B,QN02BE,QN02BE03
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Anilides,bucetin,QN,QN02,QN02B,QN02BE,QN02BE04
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Anilides,propacetamol,QN,QN02,QN02B,QN02BE,QN02BE05
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Anilides,"paracetamol, combinations excl. psycholeptics",QN,QN02,QN02B,QN02BE,QN02BE51
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Anilides,"phenacetin, combinations excl. psycholeptics",QN,QN02,QN02B,QN02BE,QN02BE53
NERVOUS SYSTEM,ANALGESICS,OTHER ANALGESICS AND ANTIPYRETICS,Anilides,"bucetin, combinations excl. psycholeptics",QN,QN02,QN02B,QN02BE,QN02BE54
